,0
15140,78.871956
15141,78.87099
15142,78.87331
15143,78.87439
15144,78.873634
15145,78.87528
15146,78.874985
15147,78.87493
15148,78.87297
15149,78.87269
15150,78.87365
15151,78.87363
15152,78.87274
15153,78.87437
15154,78.873535
15155,78.86912
15156,78.87342
15157,78.87112
15158,78.870995
15159,78.87318
15160,78.8707
15161,78.86793
15162,78.869514
15163,78.86924
15164,78.86954
15165,78.86596
15166,78.86837
15167,78.867714
15168,78.8665
15169,78.865944
15170,78.864716
15171,78.86408
15172,78.863144
15173,78.864265
15174,78.86424
15175,78.86205
15176,78.86227
15177,78.86326
15178,78.860596
15179,78.86071
15180,78.86033
15181,78.858406
15182,78.86005
15183,78.8596
15184,78.85971
15185,78.85749
15186,78.85709
15187,78.856705
15188,78.855354
15189,78.85517
15190,78.85556
15191,78.85204
15192,78.855095
15193,78.85207
15194,78.85305
15195,78.852776
15196,78.850174
15197,78.85052
15198,78.85229
15199,78.851715
15200,78.84724
15201,78.851974
15202,78.84971
15203,78.84829
15204,78.848
15205,78.84606
15206,78.84902
15207,78.84543
15208,78.84582
15209,78.84529
15210,78.84084
15211,78.84335
15212,78.84401
15213,78.84269
15214,78.84436
15215,78.84122
15216,78.841194
15217,78.83858
15218,78.839554
15219,78.83967
15220,78.83792
15221,78.83908
15222,78.83726
15223,78.83641
15224,78.837814
15225,78.83484
15226,78.831635
15227,78.832695
15228,78.83161
15229,78.83071
15230,78.830414
15231,78.82972
15232,78.82903
15233,78.82876
15234,78.8305
15235,78.828926
15236,78.82508
15237,78.82612
15238,78.8261
15239,78.82599
15240,78.82394
15241,78.82464
15242,78.82161
15243,78.82118
15244,78.81913
15245,78.82069
15246,78.820694
15247,78.819176
15248,78.82142
15249,78.820694
15250,78.81547
15251,78.81752
15252,78.81846
15253,78.81571
15254,78.81386
15255,78.81496
15256,78.8147
15257,78.81066
15258,78.81236
15259,78.809525
15260,78.810814
15261,78.8098
15262,78.81101
15263,78.80964
15264,78.80656
15265,78.80858
15266,78.80538
15267,78.80489
15268,78.805214
15269,78.805016
15270,78.804565
15271,78.8015
15272,78.80267
15273,78.80325
15274,78.79801
15275,78.79683
15276,78.79941
15277,78.79911
15278,78.7957
15279,78.79502
15280,78.79456
15281,78.792755
15282,78.792915
15283,78.79362
15284,78.79312
15285,78.792854
15286,78.789536
15287,78.7904
15288,78.78959
15289,78.79025
15290,78.79064
15291,78.78896
15292,78.78683
15293,78.78717
15294,78.787346
15295,78.784454
15296,78.784515
15297,78.786194
15298,78.78297
15299,78.78172
15300,78.78345
15301,78.781746
15302,78.77956
15303,78.77922
15304,78.78019
15305,78.77934
15306,78.77701
15307,78.777794
15308,78.77538
15309,78.77527
15310,78.773766
15311,78.7754
15312,78.7746
15313,78.77297
15314,78.77584
15315,78.772
15316,78.769005
15317,78.771904
15318,78.77078
15319,78.77248
15320,78.77427
15321,78.767075
15322,78.77118
15323,78.76957
15324,78.76931
15325,78.770546
15326,78.76773
15327,78.7658
15328,78.76867
15329,78.77036
15330,78.766365
15331,78.76752
15332,78.76952
15333,78.7694
15334,78.76859
15335,78.769554
15336,78.77163
15337,78.76672
15338,78.77075
15339,78.771515
15340,78.77117
15341,78.76822
15342,78.77185
15343,78.77395
15344,78.77429
15345,78.775894
15346,78.77616
15347,78.77487
15348,78.77841
15349,78.782555
15350,78.78124
15351,78.78569
15352,78.78615
15353,78.790474
15354,78.79393
15355,78.79776
15356,78.80273
15357,78.80347
15358,78.812004
15359,78.813614
15360,78.823906
15361,78.82865
15362,78.838326
15363,78.84857
15364,78.85378
15365,78.87196
15366,78.88612
15367,78.90264
15368,78.92318
15369,78.952126
15370,78.9979
15371,79.06509
15372,78.900856
15373,78.86597
15374,78.843704
15375,78.830666
15376,78.82245
15377,78.803566
15378,78.79919
15379,78.791756
15380,78.78803
15381,78.78479
15382,78.78273
15383,78.78231
15384,78.78192
15385,78.785126
15386,78.786674
15387,78.78618
15388,78.78981
15389,78.79368
15390,78.7984
15391,78.793816
15392,78.79855
15393,78.79938
15394,78.80219
15395,78.80792
15396,78.81548
15397,78.819885
15398,78.466835
15399,77.989426
15400,78.39052
15401,78.39707
15402,78.40191
15403,78.40301
15404,78.4017
15405,78.404205
15406,78.40474
15407,78.404945
15408,78.403595
15409,78.402664
15410,78.40296
15411,78.40149
15412,78.40045
15413,78.40024
15414,78.399025
15415,78.3954
15416,78.39814
15417,78.39629
15418,78.3944
15419,78.392654
15420,78.391266
15421,78.39057
15422,78.38622
15423,78.389885
15424,78.38552
15425,78.38573
15426,78.38443
15427,78.3812
15428,78.38048
15429,78.37648
15430,78.37452
15431,78.3721
15432,78.374535
15433,78.37059
15434,78.36906
15435,78.366196
15436,78.36666
15437,78.36336
15438,78.36246
15439,78.36066
15440,78.36023
15441,78.35697
15442,78.35601
15443,78.35428
15444,78.35446
15445,78.35241
15446,78.3489
15447,78.35019
15448,78.35014
15449,78.34676
15450,78.347176
15451,78.34644
15452,78.343315
15453,78.34481
15454,78.34366
15455,78.34622
15456,78.34296
15457,78.342575
15458,78.34613
15459,78.34268
15460,78.34563
15461,78.34493
15462,78.348
15463,78.34733
15464,78.34831
15465,78.34786
15466,78.348114
15467,78.35055
15468,78.35302
15469,78.351616
15470,78.355545
15471,78.35724
15472,78.35845
15473,78.35438
15474,78.35454
15475,78.35661
15476,78.35808
15477,78.36162
15478,78.361595
15479,78.363045
15480,78.36254
15481,78.36554
15482,78.361824
15483,78.36577
15484,78.36399
15485,78.36624
15486,78.36992
15487,78.36581
15488,78.368484
15489,78.365654
15490,78.370224
15491,78.366905
15492,78.364624
15493,78.3667
15494,78.366974
15495,78.364655
15496,78.36374
15497,78.36558
15498,78.36524
15499,78.3662
15500,78.36514
15501,78.3642
15502,78.36487
15503,78.363655
15504,78.365685
15505,78.3655
15506,78.363106
15507,78.36103
15508,78.3601
15509,78.35869
15510,78.36115
15511,78.364655
15512,78.36094
15513,78.3591
15514,78.35767
15515,78.361176
15516,78.3573
15517,78.35855
15518,78.35884
15519,78.36049
15520,78.362404
15521,78.35867
15522,78.35724
15523,78.35489
15524,78.352936
15525,78.35294
15526,78.35539
15527,78.35374
15528,78.35449
15529,78.351204
15530,78.35166
15531,78.35375
15532,78.35382
15533,78.34764
15534,78.350136
15535,78.34669
15536,78.35198
15537,78.34931
15538,78.353516
15539,78.349525
15540,78.34526
15541,78.3522
15542,78.346054
15543,78.3409
15544,78.346535
15545,78.34507
15546,78.3467
15547,78.34379
15548,78.34564
15549,78.34611
15550,78.3452
15551,78.34293
15552,78.33909
15553,78.34277
15554,78.34268
15555,78.34052
15556,78.33744
15557,78.345566
15558,78.337814
15559,78.338234
15560,78.340355
15561,78.33853
15562,78.337135
15563,78.338486
15564,78.33418
15565,78.33376
15566,78.32988
15567,78.33092
15568,78.3289
15569,78.3314
15570,78.33026
15571,78.33048
15572,78.33147
15573,78.32769
15574,78.33109
15575,78.33211
15576,78.32775
15577,78.32781
15578,78.32767
15579,78.328285
15580,78.32672
15581,78.32404
15582,78.32148
15583,78.32582
15584,78.32379
15585,78.31956
15586,78.321144
15587,78.3225
15588,78.32239
15589,78.321686
15590,78.31825
15591,78.32343
15592,78.31907
15593,78.317276
15594,78.3182
15595,78.31579
15596,78.31676
15597,78.31285
15598,78.31414
15599,78.31355
15600,78.31339
15601,78.31168
15602,78.31223
15603,78.31142
15604,78.31115
15605,78.30607
15606,78.30879
15607,78.3064
15608,78.30898
15609,78.306114
15610,78.30312
15611,78.30579
15612,78.30537
15613,78.306755
15614,78.302246
15615,78.30577
15616,78.30078
15617,78.29885
15618,78.29999
15619,78.29915
15620,78.299164
15621,78.299866
15622,78.29638
15623,78.29963
15624,78.296196
15625,78.29472
15626,78.29643
15627,78.2954
15628,78.2939
15629,78.293335
15630,78.28929
15631,78.29241
15632,78.2899
15633,78.28776
15634,78.29028
15635,78.28602
15636,78.28634
15637,78.2851
15638,78.284996
15639,78.283195
15640,78.28665
15641,78.28283
15642,78.28279
15643,78.28609
15644,78.28232
15645,78.27934
15646,78.28372
15647,78.280594
15648,78.281075
15649,78.28196
15650,78.28393
15651,78.279106
15652,78.28193
15653,78.27652
15654,78.27508
15655,78.27546
15656,78.27508
15657,78.27369
15658,78.27575
15659,78.27598
15660,78.2724
15661,78.27422
15662,78.27322
15663,78.27582
15664,78.269325
15665,78.270546
15666,78.27332
15667,78.271286
15668,78.27556
15669,78.268326
15670,78.271805
15671,78.27523
15672,78.26691
15673,78.269844
15674,78.269844
15675,78.269844
15676,78.27234
15677,78.26945
15678,78.27256
15679,78.27327
15680,78.274216
15681,78.2728
15682,78.270706
15683,78.273315
15684,78.27305
15685,78.272675
15686,78.275894
15687,78.27121
15688,78.27641
15689,78.27754
15690,78.28309
15691,78.27773
15692,78.28206
15693,78.28757
15694,78.28565
15695,78.29097
15696,78.28459
15697,78.290016
15698,78.29468
15699,78.29947
15700,78.30286
15701,78.302216
15702,78.30891
15703,78.31371
15704,78.3187
15705,78.32458
15706,78.33847
15707,78.34138
15708,78.35212
15709,78.3632
15710,78.375465
15711,78.38631
15712,78.40421
15713,78.42723
15714,78.47067
15715,78.51986
15716,78.37842
15717,78.34697
15718,78.32798
15719,78.31359
15720,78.29949
15721,78.29297
15722,78.2847
15723,78.28444
15724,78.28374
15725,78.276184
15726,78.27805
15727,78.27515
15728,78.27619
15729,78.27572
15730,78.27976
15731,78.28061
15732,78.27674
15733,78.28327
15734,78.28185
15735,78.28454
15736,78.29228
15737,78.29279
15738,78.29666
15739,78.29787
15740,78.30589
15741,78.31257
15742,78.31196
15743,77.97966
15744,77.51968
15745,77.906815
15746,77.913284
15747,77.91765
15748,77.918655
15749,77.91869
15750,77.91873
15751,77.918526
15752,77.918816
15753,77.91951
15754,77.919365
15755,77.91825
15756,77.91745
15757,77.91627
15758,77.91486
15759,77.915665
15760,77.913376
15761,77.91273
15762,77.91067
15763,77.90806
15764,77.90978
15765,77.90589
15766,77.90523
15767,77.90361
15768,77.90301
15769,77.899796
15770,77.89899
15771,77.89696
15772,77.89646
15773,77.894005
15774,77.89156
15775,77.89081
15776,77.88933
15777,77.88917
15778,77.886
15779,77.88359
15780,77.88273
15781,77.881004
15782,77.87693
15783,77.87815
15784,77.877914
15785,77.87661
15786,77.87315
15787,77.87123
15788,77.871635
15789,77.87038
15790,77.86874
15791,77.86682
15792,77.863686
15793,77.86288
15794,77.86445
15795,77.8634
15796,77.86293
15797,77.860016
15798,77.865234
15799,77.8615
15800,77.85963
15801,77.86061
15802,77.86392
15803,77.861694
15804,77.86267
15805,77.86315
15806,77.86231
15807,77.86267
15808,77.86358
15809,77.86494
15810,77.867096
15811,77.868706
15812,77.866646
15813,77.86898
15814,77.868065
15815,77.86992
15816,77.86943
15817,77.8721
15818,77.87407
15819,77.87405
15820,77.873405
15821,77.87503
15822,77.87644
15823,77.87794
15824,77.87655
15825,77.87982
15826,77.87637
15827,77.87868
15828,77.88034
15829,77.88227
15830,77.881424
15831,77.88028
15832,77.87885
15833,77.881485
15834,77.88051
15835,77.8827
15836,77.88222
15837,77.88065
15838,77.88065
15839,77.88189
15840,77.881294
15841,77.881134
15842,77.87965
15843,77.88077
15844,77.88122
15845,77.8799
15846,77.87707
15847,77.87902
15848,77.87835
15849,77.87746
15850,77.87615
15851,77.879326
15852,77.87744
15853,77.87918
15854,77.87556
15855,77.876434
15856,77.87435
15857,77.87474
15858,77.87601
15859,77.87302
15860,77.87421
15861,77.873886
15862,77.87265
15863,77.872505
15864,77.871605
15865,77.87222
15866,77.86745
15867,77.8712
15868,77.86875
15869,77.867874
15870,77.86962
15871,77.870094
15872,77.86775
15873,77.86834
15874,77.865776
15875,77.86826
15876,77.86752
15877,77.86544
15878,77.86556
15879,77.86509
15880,77.86439
15881,77.86382
15882,77.8624
15883,77.86158
15884,77.86318
15885,77.868225
15886,77.86149
15887,77.85916
15888,77.86035
15889,77.85978
15890,77.86276
15891,77.859505
15892,77.85791
15893,77.855965
15894,77.8566
15895,77.855576
15896,77.85421
15897,77.853615
15898,77.85588
15899,77.85256
15900,77.85352
15901,77.853745
15902,77.85132
15903,77.85082
15904,77.85399
15905,77.854256
15906,77.85166
15907,77.84807
15908,77.84937
15909,77.849976
15910,77.84749
15911,77.84753
15912,77.84807
15913,77.84589
15914,77.84438
15915,77.84593
15916,77.84713
15917,77.84393
15918,77.842804
15919,77.840836
15920,77.843185
15921,77.8418
15922,77.84415
15923,77.84448
15924,77.84037
15925,77.842865
15926,77.83932
15927,77.83908
15928,77.84025
15929,77.837814
15930,77.83701
15931,77.83499
15932,77.838684
15933,77.83288
15934,77.83399
15935,77.83313
15936,77.833405
15937,77.832214
15938,77.82782
15939,77.83035
15940,77.82991
15941,77.82892
15942,77.8287
15943,77.828384
15944,77.82841
15945,77.82903
15946,77.8264
15947,77.82745
15948,77.82444
15949,77.823074
15950,77.825005
15951,77.82465
15952,77.81949
15953,77.82214
15954,77.81909
15955,77.82046
15956,77.81904
15957,77.8198
15958,77.8176
15959,77.81686
15960,77.81496
15961,77.81628
15962,77.81649
15963,77.81583
15964,77.8118
15965,77.81199
15966,77.81169
15967,77.80899
15968,77.81128
15969,77.811165
15970,77.81158
15971,77.80625
15972,77.80785
15973,77.80858
15974,77.80546
15975,77.807106
15976,77.80651
15977,77.80555
15978,77.80468
15979,77.80549
15980,77.80477
15981,77.800766
15982,77.80328
15983,77.802536
15984,77.799995
15985,77.80075
15986,77.79962
15987,77.80149
15988,77.7986
15989,77.79464
15990,77.79271
15991,77.79749
15992,77.7964
15993,77.79532
15994,77.79594
15995,77.79083
15996,77.79285
15997,77.794235
15998,77.79264
15999,77.79308
16000,77.79234
16001,77.79351
16002,77.789246
16003,77.78808
16004,77.791954
16005,77.79135
16006,77.78647
16007,77.78819
16008,77.78648
16009,77.790146
16010,77.78866
16011,77.78693
16012,77.78682
16013,77.78627
16014,77.787796
16015,77.789536
16016,77.78574
16017,77.78788
16018,77.78797
16019,77.78411
16020,77.78577
16021,77.78786
16022,77.784386
16023,77.78663
16024,77.79216
16025,77.78464
16026,77.78855
16027,77.78768
16028,77.79078
16029,77.786316
16030,77.78825
16031,77.79024
16032,77.789856
16033,77.79265
16034,77.79366
16035,77.79655
16036,77.79847
16037,77.80131
16038,77.80263
16039,77.80262
16040,77.806404
16041,77.80789
16042,77.81222
16043,77.81443
16044,77.81909
16045,77.823654
16046,77.82352
16047,77.83356
16048,77.83902
16049,77.85042
16050,77.85228
16051,77.85928
16052,77.87303
16053,77.88658
16054,77.8976
16055,77.91665
16056,77.94292
16057,77.974686
16058,78.03394
16059,77.89128
16060,77.85709
16061,77.839615
16062,77.827
16063,77.81014
16064,77.79714
16065,77.79321
16066,77.78651
16067,77.78404
16068,77.7828
16069,77.783646
16070,77.78122
16071,77.78136
16072,77.78399
16073,77.78391
16074,77.788246
16075,77.787476
16076,77.78677
16077,77.7936
16078,77.79647
16079,77.79776
16080,77.801254
16081,77.802376
16082,77.80923
16083,77.810844
16084,77.81136
16085,77.81964
16086,77.820915
16087,77.82339
16088,77.0696
16089,76.63627
16090,77.00063
16091,77.00774
16092,77.0099
16093,77.01132
16094,77.01208
16095,77.01112
16096,77.01445
16097,77.0149
16098,77.01557
16099,77.01257
16100,77.012314
16101,77.00993
16102,77.00879
16103,77.0099
16104,77.00817
16105,77.00984
16106,77.00532
16107,77.00437
16108,77.002205
16109,77.00075
16110,76.99787
16111,76.99777
16112,76.99593
16113,76.99406
16114,76.99336
16115,76.99312
16116,76.98907
16117,76.99001
16118,76.989174
16119,76.98588
16120,76.983055
16121,76.981995
16122,76.98261
16123,76.97998
16124,76.97871
16125,76.97631
16126,76.97428
16127,76.97319
16128,76.971535
16129,76.969574
16130,76.96827
16131,76.9685
16132,76.96543
16133,76.96556
16134,76.96191
16135,76.96439
16136,76.963104
16137,76.96014
16138,76.95897
16139,76.95899
16140,76.960724
16141,76.95836
16142,76.95754
16143,76.956985
16144,76.95763
16145,76.958046
16146,76.9599
16147,76.95723
16148,76.95821
16149,76.95859
16150,76.95911
16151,76.95807
16152,76.96064
16153,76.960594
16154,76.96236
16155,76.961266
16156,76.96391
16157,76.968735
16158,76.96515
16159,76.9673
16160,76.967575
16161,76.9685
16162,76.969444
16163,76.97129
16164,76.97067
16165,76.97005
16166,76.969864
16167,76.96954
16168,76.97369
16169,76.973465
16170,76.97366
16171,76.97564
16172,76.97341
16173,76.97468
16174,76.973465
16175,76.977005
16176,76.977394
16177,76.97333
16178,76.97736
16179,76.97426
16180,76.97534
16181,76.97396
16182,76.97469
16183,76.97496
16184,76.97356
16185,76.97366
16186,76.97338
16187,76.97174
16188,76.97308
16189,76.97217
16190,76.97265
16191,76.97111
16192,76.97262
16193,76.97255
16194,76.97102
16195,76.96699
16196,76.97151
16197,76.9708
16198,76.96963
16199,76.96661
16200,76.96822
16201,76.969
16202,76.96394
16203,76.96828
16204,76.96636
16205,76.965164
16206,76.96505
16207,76.96696
16208,76.96427
16209,76.95787
16210,76.96328
16211,76.964355
16212,76.96203
16213,76.96261
16214,76.96538
16215,76.95976
16216,76.959465
16217,76.96015
16218,76.959816
16219,76.95656
16220,76.95559
16221,76.95872
16222,76.95917
16223,76.958435
16224,76.95659
16225,76.95544
16226,76.9563
16227,76.954636
16228,76.95601
16229,76.95511
16230,76.953186
16231,76.95459
16232,76.95244
16233,76.94368
16234,76.95133
16235,76.94594
16236,76.9514
16237,76.95334
16238,76.94723
16239,76.94739
16240,76.95657
16241,76.95862
16242,76.94134
16243,76.94719
16244,76.950195
16245,76.94442
16246,76.949394
16247,76.9405
16248,76.94586
16249,76.942345
16250,76.94357
16251,76.941795
16252,76.941635
16253,76.93592
16254,76.941154
16255,76.93888
16256,76.93628
16257,76.9432
16258,76.941124
16259,76.935684
16260,76.93864
16261,76.94518
16262,76.934166
16263,76.93132
16264,76.93502
16265,76.935265
16266,76.9352
16267,76.9325
16268,76.93804
16269,76.933395
16270,76.927055
16271,76.92897
16272,76.93005
16273,76.92839
16274,76.93019
16275,76.921196
16276,76.92915
16277,76.921906
16278,76.93297
16279,76.933655
16280,76.92025
16281,76.91928
16282,76.92372
16283,76.922134
16284,76.92488
16285,76.92688
16286,76.92752
16287,76.91636
16288,76.92797
16289,76.92003
16290,76.915634
16291,76.92159
16292,76.90902
16293,76.91673
16294,76.91465
16295,76.91645
16296,76.91325
16297,76.92684
16298,76.91616
16299,76.91157
16300,76.91421
16301,76.90908
16302,76.91184
16303,76.90767
16304,76.90899
16305,76.90434
16306,76.90471
16307,76.899315
16308,76.9145
16309,76.90087
16310,76.90447
16311,76.9034
16312,76.9051
16313,76.89976
16314,76.897736
16315,76.896935
16316,76.902954
16317,76.90492
16318,76.89911
16319,76.90527
16320,76.89299
16321,76.89263
16322,76.89355
16323,76.90097
16324,76.88973
16325,76.90017
16326,76.88868
16327,76.8952
16328,76.900246
16329,76.90005
16330,76.89058
16331,76.884605
16332,76.890724
16333,76.89965
16334,76.89149
16335,76.890945
16336,76.87866
16337,76.88355
16338,76.894035
16339,76.888885
16340,76.88565
16341,76.88361
16342,76.885735
16343,76.883286
16344,76.88787
16345,76.88416
16346,76.8851
16347,76.87898
16348,76.88341
16349,76.886734
16350,76.888275
16351,76.881485
16352,76.89172
16353,76.88449
16354,76.879364
16355,76.87459
16356,76.8751
16357,76.8715
16358,76.87838
16359,76.88186
16360,76.8745
16361,76.88814
16362,76.876045
16363,76.88403
16364,76.87869
16365,76.87384
16366,76.87731
16367,76.881325
16368,76.88735
16369,76.888954
16370,76.88149
16371,76.890274
16372,76.87985
16373,76.87871
16374,76.892456
16375,76.89668
16376,76.88665
16377,76.889336
16378,76.89666
16379,76.896545
16380,76.89391
16381,76.897415
16382,76.900154
16383,76.90114
16384,76.903305
16385,76.90951
16386,76.90434
16387,76.917435
16388,76.92932
16389,76.93043
16390,76.92597
16391,76.92998
16392,76.94729
16393,76.95579
16394,76.96391
16395,76.97764
16396,76.99128
16397,77.01312
16398,77.04408
16399,77.08413
16400,76.96314
16401,76.93081
16402,76.91664
16403,76.8955
16404,76.89059
16405,76.8765
16406,76.8707
16407,76.86833
16408,76.8661
16409,76.8666
16410,76.8636
16411,76.86225
16412,76.863266
16413,76.865036
16414,76.86694
16415,76.86737
16416,76.87089
16417,76.8727
16418,76.87567
16419,76.881935
16420,76.879974
16421,76.88606
16422,76.88706
16423,76.89344
16424,76.89289
16425,76.89591
16426,76.8992
16427,76.90598
16428,76.90924
16429,76.912186
16430,76.91777
16431,76.837906
16432,76.40745
16433,76.76817
16434,76.77286
16435,76.7749
16436,76.78084
16437,76.78057
16438,76.7812
16439,76.7805
16440,76.780655
16441,76.77952
16442,76.78159
16443,76.77853
16444,76.776924
16445,76.775826
16446,76.77445
16447,76.775986
16448,76.775024
16449,76.77281
16450,76.773796
16451,76.77194
16452,76.7682
16453,76.76882
16454,76.76759
16455,76.76434
16456,76.76286
16457,76.76161
16458,76.76073
16459,76.7579
16460,76.75703
16461,76.753845
16462,76.75479
16463,76.752525
16464,76.74858
16465,76.747055
16466,76.74674
16467,76.745766
16468,76.742714
16469,76.741936
16470,76.7421
16471,76.73972
16472,76.7396
16473,76.73701
16474,76.73446
16475,76.735275
16476,76.73412
16477,76.72965
16478,76.73192
16479,76.72911
16480,76.72843
16481,76.72976
16482,76.72711
16483,76.727325
16484,76.72363
16485,76.7273
16486,76.72921
16487,76.72513
16488,76.725655
16489,76.72762
16490,76.72841
16491,76.72662
16492,76.72939
16493,76.72716
16494,76.72955
16495,76.72953
16496,76.73032
16497,76.731186
16498,76.73277
16499,76.73383
16500,76.73376
16501,76.73205
16502,76.73618
16503,76.7343
16504,76.7363
16505,76.736694
16506,76.73631
16507,76.74063
16508,76.74118
16509,76.740234
16510,76.74023
16511,76.74129
16512,76.74382
16513,76.742714
16514,76.74264
16515,76.744606
16516,76.7438
16517,76.74465
16518,76.74244
16519,76.74055
16520,76.74179
16521,76.745415
16522,76.74542
16523,76.74205
16524,76.74305
16525,76.74631
16526,76.743225
16527,76.74253
16528,76.74418
16529,76.74226
16530,76.741714
16531,76.74021
16532,76.738686
16533,76.74014
16534,76.74141
16535,76.74016
16536,76.73736
16537,76.737946
16538,76.73854
16539,76.73843
16540,76.73873
16541,76.73971
16542,76.73824
16543,76.73582
16544,76.73566
16545,76.73668
16546,76.73655
16547,76.7369
16548,76.733025
16549,76.73395
16550,76.73377
16551,76.73265
16552,76.73371
16553,76.73198
16554,76.73034
16555,76.72917
16556,76.73148
16557,76.73112
16558,76.73002
16559,76.73125
16560,76.729256
16561,76.728676
16562,76.726524
16563,76.72716
16564,76.727715
16565,76.726234
16566,76.72896
16567,76.725876
16568,76.7255
16569,76.72483
16570,76.72565
16571,76.72393
16572,76.72378
16573,76.722435
16574,76.72216
16575,76.721344
16576,76.72115
16577,76.71907
16578,76.72099
16579,76.71954
16580,76.716415
16581,76.71858
16582,76.716736
16583,76.71603
16584,76.71557
16585,76.715965
16586,76.714645
16587,76.71494
16588,76.71628
16589,76.713264
16590,76.71456
16591,76.71029
16592,76.709656
16593,76.71127
16594,76.71152
16595,76.70954
16596,76.70963
16597,76.707855
16598,76.70624
16599,76.70878
16600,76.70539
16601,76.7059
16602,76.70506
16603,76.70587
16604,76.70373
16605,76.707756
16606,76.70344
16607,76.70536
16608,76.70402
16609,76.70227
16610,76.704796
16611,76.7006
16612,76.69583
16613,76.6976
16614,76.695145
16615,76.69925
16616,76.69511
16617,76.69955
16618,76.69552
16619,76.69536
16620,76.69419
16621,76.69407
16622,76.691154
16623,76.69224
16624,76.692924
16625,76.69051
16626,76.695366
16627,76.69179
16628,76.68958
16629,76.69024
16630,76.689835
16631,76.69059
16632,76.68706
16633,76.68672
16634,76.68726
16635,76.686844
16636,76.68479
16637,76.682274
16638,76.684685
16639,76.683624
16640,76.6817
16641,76.67861
16642,76.67786
16643,76.6807
16644,76.6794
16645,76.67986
16646,76.68225
16647,76.679855
16648,76.675835
16649,76.67562
16650,76.67801
16651,76.67448
16652,76.67377
16653,76.67394
16654,76.67469
16655,76.67099
16656,76.67249
16657,76.6687
16658,76.66973
16659,76.66844
16660,76.67089
16661,76.667206
16662,76.66669
16663,76.66677
16664,76.66735
16665,76.66508
16666,76.66423
16667,76.6634
16668,76.66568
16669,76.663574
16670,76.666306
16671,76.660515
16672,76.65979
16673,76.65943
16674,76.66049
16675,76.66313
16676,76.65695
16677,76.65991
16678,76.658005
16679,76.65641
16680,76.65682
16681,76.65505
16682,76.65771
16683,76.6578
16684,76.65733
16685,76.65445
16686,76.654686
16687,76.652435
16688,76.65238
16689,76.652466
16690,76.65283
16691,76.65369
16692,76.653946
16693,76.6524
16694,76.64958
16695,76.65179
16696,76.6475
16697,76.64978
16698,76.64789
16699,76.6507
16700,76.65182
16701,76.64974
16702,76.649445
16703,76.64918
16704,76.64965
16705,76.651634
16706,76.65139
16707,76.650154
16708,76.64965
16709,76.64907
16710,76.64983
16711,76.65071
16712,76.654175
16713,76.65338
16714,76.65505
16715,76.65286
16716,76.65618
16717,76.65891
16718,76.65514
16719,76.66106
16720,76.66113
16721,76.66447
16722,76.66655
16723,76.66919
16724,76.66765
16725,76.67177
16726,76.67883
16727,76.67928
16728,76.679276
16729,76.68559
16730,76.69388
16731,76.69843
16732,76.70482
16733,76.714294
16734,76.71446
16735,76.72753
16736,76.73639
16737,76.75553
16738,76.771095
16739,76.79673
16740,76.832214
16741,76.884445
16742,76.737144
16743,76.708534
16744,76.6894
16745,76.668365
16746,76.665794
16747,76.64739
16748,76.64765
16749,76.639145
16750,76.636536
16751,76.63409
16752,76.63063
16753,76.631065
16754,76.6315
16755,76.63092
16756,76.631615
16757,76.632706
16758,76.636
16759,76.63615
16760,76.638695
16761,76.647705
16762,76.642136
16763,76.64578
16764,76.64931
16765,76.66014
16766,76.65901
16767,76.66287
16768,76.66385
16769,76.66843
16770,76.67578
16771,76.67455
16772,76.675285
16773,76.68713
16774,76.626755
16775,76.21128
16776,76.56322
16777,76.56544
16778,76.569046
16779,76.57042
16780,76.57309
16781,76.57134
16782,76.574394
16783,76.573784
16784,76.57244
16785,76.57204
16786,76.570816
16787,76.569145
16788,76.5692
16789,76.56824
16790,76.56701
16791,76.567
16792,76.56587
16793,76.56497
16794,76.56103
16795,76.55974
16796,76.55886
16797,76.55716
16798,76.555214
16799,76.55652
16800,76.55299
16801,76.55315
16802,76.551384
16803,76.54793
16804,76.54814
16805,76.54755
16806,76.54415
16807,76.54267
16808,76.54254
16809,76.539375
16810,76.53836
16811,76.53684
16812,76.53569
16813,76.532104
16814,76.529144
16815,76.5295
16816,76.53113
16817,76.52668
16818,76.52439
16819,76.52641
16820,76.52412
16821,76.52489
16822,76.52059
16823,76.52112
16824,76.51787
16825,76.51787
16826,76.5189
16827,76.51582
16828,76.51652
16829,76.51579
16830,76.51604
16831,76.51728
16832,76.51647
16833,76.5184
16834,76.518326
16835,76.51725
16836,76.51867
16837,76.518875
16838,76.51819
16839,76.52115
16840,76.5229
16841,76.52068
16842,76.52005
16843,76.52137
16844,76.52472
16845,76.52602
16846,76.525826
16847,76.52324
16848,76.52528
16849,76.5272
16850,76.529305
16851,76.52856
16852,76.532295
16853,76.53031
16854,76.53417
16855,76.531845
16856,76.53137
16857,76.53167
16858,76.53126
16859,76.53345
16860,76.53314
16861,76.53046
16862,76.53332
16863,76.53223
16864,76.53288
16865,76.531654
16866,76.52988
16867,76.53215
16868,76.53323
16869,76.534195
16870,76.53162
16871,76.533554
16872,76.53233
16873,76.53015
16874,76.52945
16875,76.529724
16876,76.53332
16877,76.52885
16878,76.52818
16879,76.52883
16880,76.53048
16881,76.52768
16882,76.5242
16883,76.52639
16884,76.5271
16885,76.5252
16886,76.52379
16887,76.52457
16888,76.523094
16889,76.52276
