,0
847,81.9077
848,81.90273
849,81.90097
850,81.895615
851,81.89236
852,81.89011
853,81.88756
854,81.88369
855,81.88234
856,81.87873
857,81.87493
858,81.87296
859,81.86985
860,81.86703
861,81.8641
862,81.86187
863,81.85708
864,81.85594
865,81.85269
866,81.849045
867,81.8472
868,81.84523
869,81.84208
870,81.83906
871,81.83862
872,81.83697
873,81.83455
874,81.83125
875,81.83069
876,81.8273
877,81.82613
878,81.82315
879,81.821915
880,81.81865
881,81.815
882,81.81431
883,81.812675
884,81.81068
885,81.80961
886,81.8067
887,81.80488
888,81.80453
889,81.80359
890,81.80183
891,81.80064
892,81.79681
893,81.79782
894,81.79722
895,81.79306
896,81.79375
897,81.79421
898,81.79283
899,81.79261
900,81.793205
901,81.79135
902,81.7897
903,81.79205
904,81.79252
905,81.79008
906,81.7911
907,81.79193
908,81.791046
909,81.79199
910,81.79239
911,81.79207
912,81.79323
913,81.79335
914,81.79432
915,81.794235
916,81.79522
917,81.79415
918,81.79386
919,81.79277
920,81.79518
921,81.7967
922,81.79564
923,81.79576
924,81.79751
925,81.79838
926,81.79814
927,81.79847
928,81.799225
929,81.79852
930,81.79829
931,81.7983
932,81.80035
933,81.79757
934,81.79747
935,81.79974
936,81.801865
937,81.8007
938,81.80067
939,81.80121
940,81.80026
941,81.79941
942,81.79799
943,81.79692
944,81.79407
945,81.7937
946,81.79342
947,81.79098
948,81.78854
949,81.78591
950,81.78003
951,81.7773
952,81.76984
953,81.76842
954,81.760086
955,81.752716
956,81.74272
957,81.733315
958,81.71878
959,81.70439
960,81.68548
961,81.66319
962,81.63834
963,81.604866
964,81.566666
965,81.52371
966,81.4684
967,81.404655
968,81.32604
969,81.23268
970,81.11743
971,80.97287
972,80.79093
973,80.51723
974,80.09381
975,79.461075
976,73.85544
977,81.1234
978,82.46097
979,82.41273
980,82.37267
981,82.356674
982,82.3465
983,82.34102
984,82.33515
985,82.329185
986,82.32795
987,82.323074
988,82.323746
989,82.32264
990,82.32382
991,82.321465
992,82.32339
993,82.32249
994,82.32251
995,82.32325
996,82.32433
997,82.32311
998,82.3271
999,82.328804
1000,82.33155
1001,82.33003
1002,82.33129
1003,82.33016
1004,82.33414
1005,82.335526
1006,82.335396
1007,82.33701
1008,82.334816
1009,82.331665
1010,82.33344
1011,82.33358
1012,82.329636
1013,82.32658
1014,82.31952
1015,82.31788
1016,82.31609
1017,82.30836
1018,82.30478
1019,82.29996
1020,82.29461
1021,82.2889
1022,82.2803
1023,82.27508
1024,82.268875
1025,82.26283
1026,82.255714
1027,82.249535
1028,82.24525
1029,82.2401
1030,82.23168
1031,82.227356
1032,82.22327
1033,82.215805
1034,82.214165
1035,82.209076
1036,82.204315
1037,82.20008
1038,82.19319
1039,82.19102
1040,82.18775
1041,82.18629
1042,82.180046
1043,82.17545
1044,82.17444
1045,82.170746
1046,82.16403
1047,82.163284
1048,82.15989
1049,82.15789
1050,82.153755
1051,82.14955
1052,82.14651
1053,82.14574
1054,82.14245
1055,82.13959
1056,82.13657
1057,82.13268
1058,82.1308
1059,82.1259
1060,82.12593
1061,82.12342
1062,82.12002
1063,82.11784
1064,82.11434
1065,82.112175
1066,82.11014
1067,82.107315
1068,82.105865
1069,82.10301
1070,82.0987
1071,82.096306
1072,82.097824
1073,82.0926
1074,82.091034
1075,82.08794
1076,82.08772
1077,82.08452
1078,82.083305
1079,82.08012
1080,82.079285
1081,82.076805
1082,82.07692
1083,82.07371
1084,82.07318
1085,82.071594
1086,82.07013
1087,82.069
1088,82.06687
1089,82.065834
1090,82.06566
1091,82.06604
1092,82.06616
1093,82.06342
1094,82.06436
1095,82.06238
1096,82.06304
1097,82.06122
1098,82.06287
1099,82.06098
1100,82.062515
1101,82.06106
1102,82.06023
1103,82.06257
1104,82.06021
1105,82.05983
1106,82.06051
1107,82.06104
1108,82.06251
1109,82.062195
1110,82.063034
1111,82.06368
1112,82.06405
1113,82.06301
1114,82.06458
1115,82.06785
1116,82.06648
1117,82.067505
1118,82.06747
1119,82.067406
1120,82.06881
1121,82.06894
1122,82.068184
1123,82.07
1124,82.06965
1125,82.07004
1126,82.070915
1127,82.07099
1128,82.07206
1129,82.07032
1130,82.0711
1131,82.07063
1132,82.073364
1133,82.07391
1134,82.06992
1135,82.071014
1136,82.072624
1137,82.06955
1138,82.07034
1139,82.067825
1140,82.0687
1141,82.06734
1142,82.064186
1143,82.061714
1144,82.05918
1145,82.05527
1146,82.053085
1147,82.05061
1148,82.042274
1149,82.03771
1150,82.03085
1151,82.02308
1152,82.01115
1153,82.000755
1154,81.98839
1155,81.971924
1156,81.95074
1157,81.930016
1158,81.900085
1159,81.86998
1160,81.82967
1161,81.7801
1162,81.72448
1163,81.657455
1164,81.57048
1165,81.47121
1166,81.34409
1167,81.189156
1168,80.977264
1169,80.65769
1170,80.13026
1171,73.84959
1172,81.11762
1173,82.454254
1174,82.40647
1175,82.368546
1176,82.35175
1177,82.34152
1178,82.33131
1179,82.32549
1180,82.32222
1181,82.32078
1182,82.318954
1183,82.317055
1184,82.316765
1185,82.31759
1186,82.31836
1187,82.31908
1188,82.31851
1189,82.3197
1190,82.31948
1191,82.32221
1192,82.31965
1193,82.32335
1194,82.32498
1195,82.32558
1196,82.32751
1197,82.3284
1198,82.32754
1199,82.33024
1200,82.33102
1201,82.33056
1202,82.32999
1203,82.330215
1204,82.32923
1205,82.32816
1206,82.326675
1207,82.32506
1208,82.31991
1209,82.31627
1210,82.313324
1211,82.31023
1212,82.3059
1213,82.298744
1214,82.29447
1215,82.28728
1216,82.28092
1217,82.274124
1218,82.26899
1219,82.263954
1220,82.256195
1221,82.25009
1222,82.24473
1223,82.2358
1224,82.229095
1225,82.22606
1226,82.219284
1227,82.215996
1228,82.20857
1229,82.20341
1230,82.20041
1231,82.19492
1232,82.19014
1233,82.18765
1234,82.18288
1235,82.18091
1236,82.17515
1237,82.17059
1238,82.17107
1239,82.165436
1240,82.160126
1241,82.15963
1242,82.15561
1243,82.15097
1244,82.15033
1245,82.1451
1246,82.143814
1247,82.14042
1248,82.136696
1249,82.13576
1250,82.13017
1251,82.1278
1252,82.12368
1253,82.12494
1254,82.1174
1255,82.11506
1256,82.112854
1257,82.11036
1258,82.1068
1259,82.106575
1260,82.10291
1261,82.10154
1262,82.09765
1263,82.0948
1264,82.09446
1265,82.09223
1266,82.08834
1267,82.087006
1268,82.084015
1269,82.0845
1270,82.080574
1271,82.07695
1272,82.07733
1273,82.0742
1274,82.07088
1275,82.06991
1276,82.06805
1277,82.06627
1278,82.06673
1279,82.06602
1280,82.0612
1281,82.06067
1282,82.0598
1283,82.05952
1284,82.0586
1285,82.058014
1286,82.05772
1287,82.05739
1288,82.05453
1289,82.05419
1290,82.05428
1291,82.05336
1292,82.05234
1293,82.05301
1294,82.05165
1295,82.051994
1296,82.05182
1297,82.052956
1298,82.053665
1299,82.054214
1300,82.05213
1301,82.05485
1302,82.05398
1303,82.055695
1304,82.053635
1305,82.05478
1306,82.05489
1307,82.05619
1308,82.05722
1309,82.05521
1310,82.05911
1311,82.05927
1312,82.05884
1313,82.06073
1314,82.060165
1315,82.059006
1316,82.060486
1317,82.062225
1318,82.061226
1319,82.06293
1320,82.06272
1321,82.06272
1322,82.063324
1323,82.0656
1324,82.06405
1325,82.06619
1326,82.062126
1327,82.064476
1328,82.06719
1329,82.06409
1330,82.06367
1331,82.06294
1332,82.061844
1333,82.06399
1334,82.060486
1335,82.059586
1336,82.060196
1337,82.05675
1338,82.054924
1339,82.0512
1340,82.048004
1341,82.04721
1342,82.04065
1343,82.03748
1344,82.029884
1345,82.021675
1346,82.01449
1347,82.00311
1348,81.99078
1349,81.976685
1350,81.959404
1351,81.936005
1352,81.912155
1353,81.88266
1354,81.84354
1355,81.80292
1356,81.75101
1357,81.68602
1358,81.61284
1359,81.52088
1360,81.4078
1361,81.269485
1362,81.08983
1363,80.83341
1364,80.41289
1365,79.74452
1366,72.9621
1367,80.157036
1368,81.55557
1369,81.51205
1370,81.47166
1371,81.453575
1372,81.44556
1373,81.44003
1374,81.43289
1375,81.429474
1376,81.43053
1377,81.427635
1378,81.42617
1379,81.42339
1380,81.42612
1381,81.427284
1382,81.42736
1383,81.43028
1384,81.4282
1385,81.43023
1386,81.43262
1387,81.43162
1388,81.43032
1389,81.43419
1390,81.43808
1391,81.43815
1392,81.43769
1393,81.43747
1394,81.4416
1395,81.438805
1396,81.43826
1397,81.4356
1398,81.43513
1399,81.43402
1400,81.42999
1401,81.43187
1402,81.426926
1403,81.42059
1404,81.41774
1405,81.41229
1406,81.404724
1407,81.40116
1408,81.39681
1409,81.38842
1410,81.38196
1411,81.37819
1412,81.3682
1413,81.36332
1414,81.35739
1415,81.35085
1416,81.34584
1417,81.33966
1418,81.33691
1419,81.33057
1420,81.32493
1421,81.31791
1422,81.314804
1423,81.31259
1424,81.30576
1425,81.30434
1426,81.29921
1427,81.297
1428,81.292336
1429,81.290764
1430,81.28448
1431,81.28298
1432,81.27996
1433,81.276405
1434,81.27206
1435,81.27011
1436,81.267235
1437,81.26189
1438,81.26269
1439,81.258766
1440,81.25507
1441,81.250885
1442,81.24967
1443,81.2464
1444,81.24335
1445,81.243576
1446,81.2375
1447,81.2371
1448,81.23486
1449,81.232994
1450,81.227646
1451,81.2285
1452,81.22065
1453,81.21889
1454,81.219795
1455,81.2173
1456,81.21474
1457,81.21263
1458,81.2079
1459,81.208664
1460,81.206116
1461,81.20352
1462,81.20312
1463,81.20052
1464,81.20095
1465,81.19631
1466,81.19463
1467,81.19224
1468,81.191986
1469,81.18978
1470,81.18708
1471,81.18738
1472,81.18704
1473,81.184
1474,81.18321
1475,81.18353
1476,81.18047
1477,81.18026
1478,81.18173
1479,81.179504
1480,81.17925
1481,81.17566
1482,81.17754
1483,81.17642
1484,81.173225
1485,81.1788
1486,81.17527
1487,81.17563
1488,81.177086
1489,81.17676
1490,81.17743
1491,81.176506
1492,81.17681
1493,81.17852
1494,81.180084
1495,81.17874
1496,81.17959
1497,81.1805
1498,81.18019
1499,81.18034
1500,81.18047
1501,81.18226
1502,81.181854
1503,81.18374
1504,81.184074
1505,81.184006
1506,81.184166
1507,81.18534
1508,81.18515
1509,81.187065
1510,81.186516
1511,81.186455
1512,81.18985
1513,81.18901
1514,81.18843
1515,81.18845
1516,81.187416
1517,81.18854
1518,81.18903
1519,81.190765
1520,81.18893
1521,81.18941
1522,81.19009
1523,81.18891
1524,81.18797
1525,81.18717
1526,81.18733
1527,81.18535
1528,81.18273
1529,81.17953
1530,81.17895
1531,81.17604
1532,81.1715
1533,81.16698
1534,81.16193
1535,81.156334
1536,81.146996
1537,81.14171
1538,81.13023
1539,81.12233
1540,81.10513
1541,81.09087
1542,81.07271
1543,81.04678
1544,81.01887
1545,80.98654
1546,80.946815
1547,80.898506
1548,80.83929
1549,80.76668
1550,80.68571
1551,80.58165
1552,80.45358
1553,80.283806
1554,80.061424
1555,79.71261
1556,79.10447
1557,72.938675
1558,80.13376
1559,81.54051
1560,81.49353
1561,81.45841
1562,81.44218
1563,81.42869
1564,81.42319
1565,81.415115
1566,81.40998
1567,81.40869
1568,81.40806
1569,81.41015
1570,81.405914
1571,81.407814
1572,81.40547
1573,81.40743
1574,81.40788
1575,81.408554
1576,81.4084
1577,81.413635
1578,81.41178
1579,81.41349
1580,81.4157
1581,81.4162
1582,81.41789
1583,81.41914
1584,81.41711
1585,81.41986
1586,81.41708
1587,81.41857
1588,81.41903
1589,81.41516
1590,81.41308
1591,81.411285
1592,81.407234
1593,81.40349
1594,81.39983
1595,81.395645
1596,81.391365
1597,81.38486
1598,81.37941
1599,81.37383
1600,81.3663
1601,81.36019
1602,81.35293
1603,81.35026
1604,81.34156
1605,81.33778
1606,81.32989
1607,81.32321
1608,81.317245
1609,81.31117
1610,81.30883
1611,81.30245
1612,81.29891
1613,81.29432
1614,81.2909
1615,81.288956
1616,81.28463
1617,81.28092
1618,81.27495
1619,81.275055
1620,81.269745
1621,81.26655
1622,81.26411
1623,81.25761
1624,81.25546
1625,81.25424
1626,81.24915
1627,81.24794
1628,81.24313
1629,81.240616
1630,81.236984
1631,81.235054
1632,81.23341
1633,81.230156
1634,81.22703
1635,81.22388
1636,81.22392
1637,81.22044
1638,81.2149
1639,81.21378
1640,81.212204
1641,81.209335
1642,81.205826
1643,81.205246
1644,81.20139
1645,81.20027
1646,81.19748
1647,81.19334
1648,81.19323
1649,81.19257
1650,81.18536
1651,81.1855
1652,81.183395
1653,81.182205
1654,81.18284
1655,81.17934
1656,81.17842
1657,81.175606
1658,81.17603
1659,81.17208
1660,81.17052
1661,81.16964
1662,81.16777
1663,81.16816
1664,81.16659
1665,81.168015
1666,81.165726
1667,81.164604
1668,81.16123
1669,81.161964
1670,81.16018
1671,81.160805
1672,81.15847
1673,81.15749
1674,81.15914
1675,81.15831
1676,81.15919
1677,81.15977
1678,81.15907
1679,81.15994
1680,81.15905
1681,81.15914
1682,81.16165
1683,81.160355
1684,81.16039
1685,81.16015
1686,81.15908
1687,81.162704
1688,81.1613
1689,81.16358
1690,81.16402
1691,81.163536
1692,81.162674
1693,81.16323
1694,81.16411
1695,81.16406
1696,81.165054
1697,81.16598
1698,81.16575
1699,81.16713
1700,81.16568
1701,81.16831
1702,81.16745
1703,81.16927
1704,81.1705
1705,81.1711
1706,81.169464
1707,81.17061
1708,81.17019
1709,81.16972
1710,81.16894
1711,81.17017
1712,81.17056
1713,81.169586
1714,81.16937
1715,81.17023
1716,81.16732
1717,81.1636
1718,81.16483
1719,81.16311
1720,81.16051
1721,81.157364
1722,81.15281
1723,81.14865
1724,81.144684
1725,81.13864
1726,81.13105
1727,81.123795
1728,81.11454
1729,81.10507
1730,81.09186
1731,81.077446
1732,81.056335
1733,81.03493
1734,81.01206
1735,80.97728
1736,80.93898
1737,80.892166
1738,80.8393
1739,80.76884
1740,80.69107
1741,80.59191
1742,80.46942
1743,80.31249
1744,80.10691
1745,79.784874
1746,79.23776
1747,72.7102
1748,79.895805
1749,81.32253
1750,81.27192
1751,81.23629
1752,81.216644
1753,81.20636
1754,81.200386
1755,81.19394
1756,81.19147
1757,81.18883
1758,81.186905
1759,81.1892
1760,81.188545
1761,81.183716
1762,81.18462
1763,81.18511
1764,81.18601
1765,81.18802
1766,81.18816
1767,81.1899
1768,81.19079
1769,81.19355
1770,81.19522
1771,81.19341
1772,81.19824
1773,81.19549
1774,81.198845
1775,81.19685
1776,81.19712
1777,81.1965
1778,81.19616
1779,81.196175
1780,81.19373
1781,81.18982
1782,81.18541
1783,81.182846
1784,81.17861
1785,81.17403
1786,81.166954
1787,81.16251
1788,81.156715
1789,81.15055
1790,81.14577
1791,81.137146
1792,81.13146
1793,81.12363
1794,81.11856
1795,81.11186
1796,81.106674
1797,81.101616
1798,81.09613
1799,81.09028
1800,81.08574
1801,81.07912
1802,81.07333
1803,81.072495
1804,81.0651
1805,81.06164
1806,81.05885
1807,81.05719
1808,81.053925
1809,81.050125
1810,81.04666
1811,81.041885
1812,81.03874
1813,81.03355
1814,81.03327
1815,81.03032
1816,81.027565
1817,81.02441
1818,81.02099
1819,81.01748
1820,81.01312
1821,81.011215
1822,81.00738
1823,81.00686
1824,81.00478
1825,80.998985
1826,80.99756
1827,80.99627
1828,80.993645
1829,80.991066
1830,80.98747
1831,80.98691
1832,80.98286
1833,80.97923
1834,80.976494
1835,80.97722
1836,80.970856
1837,80.97185
1838,80.96815
1839,80.96615
1840,80.96557
1841,80.96212
1842,80.96145
1843,80.95968
1844,80.95966
1845,80.95664
1846,80.95649
1847,80.951614
1848,80.95118
1849,80.950066
1850,80.947815
1851,80.94722
1852,80.94542
1853,80.94348
1854,80.945175
1855,80.94195
1856,80.939896
1857,80.94073
1858,80.938644
1859,80.938995
1860,80.93755
1861,80.93615
1862,80.93814
1863,80.934906
1864,80.936874
1865,80.93639
1866,80.93688
1867,80.934975
1868,80.93662
1869,80.93523
1870,80.937386
1871,80.93596
1872,80.93523
1873,80.93751
1874,80.93791
